	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
3	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
8	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25
9	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
10	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
11	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
12	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25
13	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
15	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
17	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25
19	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
21	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25
25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5
26	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.5	0.0
28	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25	0.0
29	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
30	0.0	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.25
31	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.25	0.0	0.0	0.0	0.75	0.0	0.0
33	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.25
34	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
35	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25
38	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
39	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.25
40	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0
41	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0
43	0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5
47	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
49	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
50	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
52	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
53	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
54	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.0	0.0
57	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
59	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
60	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
61	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
62	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
63	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
65	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
66	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0
67	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
68	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
69	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	0.0
70	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
71	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.25
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
74	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
76	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25
78	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
80	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25
82	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
84	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25
85	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
86	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
87	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.75	0.25	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.25
92	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
96	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
99	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
