	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
4	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
6	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5
10	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
11	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
15	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
16	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25
17	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
19	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
21	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
23	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25
26	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
29	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5
30	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.5
31	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
32	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
33	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.25
34	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
