	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
4	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
7	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
11	0.0	0.0	0.25	0.0	0.0	0.0	0.75	0.0	0.0
12	0.75	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
13	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.25	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0
15	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
16	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0
17	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.25	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0
21	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
22	0.25	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0
23	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
27	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
28	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.25
32	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
33	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25
34	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
35	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
36	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
37	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
39	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
40	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.25
41	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.25
42	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
43	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
44	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
45	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
47	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
48	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
51	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75
53	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
54	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25
55	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.25
58	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
60	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
61	0.25	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
62	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
63	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.25	0.5	0.25	0.0	0.0
65	0.0	0.0	0.5	0.0	0.25	0.0	0.0	0.0	0.0
66	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25
68	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
69	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
71	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
73	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25
74	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
75	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
78	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
80	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0
84	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25
86	0.25	0.25	0.0	0.0	0.25	0.0	0.25	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
88	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
89	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
91	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
93	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
94	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
95	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
97	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
98	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.25
99	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
