	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75
1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
4	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
5	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
6	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
7	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
8	0.25	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25
9	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
11	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
12	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
13	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
14	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
15	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.25
16	0.0	0.0	0.75	0.0	0.0	0.0	0.25	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
18	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
19	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
21	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
22	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
27	0.25	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.25
28	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
29	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
30	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
31	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
32	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.0
33	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.25
35	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0
36	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	0.25
37	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
39	0.25	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25
41	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
42	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
43	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
44	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
47	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
48	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
49	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.25
51	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25
52	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25
53	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.25
54	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
55	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.25
56	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75
57	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
58	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
59	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
60	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
62	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
63	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
64	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.25
66	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.25	0.25	0.5	0.0	0.0
68	0.25	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
69	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
70	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
71	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.5
73	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
74	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	0.0	0.25	0.0	0.5	0.0	0.0	0.25	0.0	0.0
76	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.25
77	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
78	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
79	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
80	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
82	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	0.25	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0
84	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.75
85	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
87	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.25	0.0
88	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.25
89	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
90	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0
91	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
94	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
95	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0
96	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
97	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
98	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
99	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
