	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
4	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0
5	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25
7	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
10	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
11	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
15	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.25
17	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.25
18	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25
19	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0
21	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
22	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
23	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0
24	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.5
26	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
27	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.5
28	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
29	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
31	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25
32	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
33	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
34	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
35	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25	0.0
37	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
38	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
43	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5
45	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
46	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
47	0.25	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
50	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.0	0.0
52	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
53	0.0	0.0	0.0	0.75	0.0	0.0	0.25	0.0	0.0
54	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.25
56	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5
57	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25
60	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25
62	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25
64	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
67	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25
68	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
69	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
70	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
73	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25
74	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25	0.0
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
76	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75
77	0.25	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
80	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
85	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
87	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
88	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
89	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
90	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
92	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
93	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
95	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
