	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5
1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
2	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
4	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
5	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
6	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
7	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
8	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
9	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25
11	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
12	0.25	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0
13	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25
17	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
18	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
19	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0
20	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0
21	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
22	0.25	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25
24	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.5
25	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
26	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
27	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
29	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
30	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0
31	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25
32	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25
34	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
