	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
6	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
8	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25
9	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
11	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25
13	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
15	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5
16	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
19	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
22	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5
24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
25	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25
28	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
29	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25
30	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
31	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
32	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
33	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
34	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
35	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
37	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
42	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.25
43	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.75
46	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25
48	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
49	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
50	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
51	0.0	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.25
52	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25
53	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0
54	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0
55	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0
56	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
57	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
60	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5
62	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
63	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
64	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25
65	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
66	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
67	0.5	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
69	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
70	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.5
71	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
72	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
74	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
75	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
77	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
78	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
79	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5
80	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
83	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
84	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
85	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25
86	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
87	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
88	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0
90	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
91	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
97	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
