	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
3	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25
4	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
6	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
8	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
9	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
13	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
17	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75
18	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25
19	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
24	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
25	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5
26	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75
27	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
28	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75
