	sadness	anger	fear	anxiety	despair	joy	gratitude	surprise	neutral
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333
4	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666
9	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666
13	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666
14	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666
15	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333
16	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666
21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
22	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
24	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
30	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333
